backbone_id,design_id,pass,plddt_mean,pae_mean,motif_rmsd,clash_count,ptm,iptm,ranking_score,prediction_has_clash,motif_atoms_compared,motif_atoms_missing,model_pdb,confidence_file,source_summary,task_dir,parse_error
design_3,design_3,PASS,85.43327272727272,3.708499134948097,1.393307408422674,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_3/predictions_flat/design_3.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_3/predictions_flat/design_3.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_3/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_3,
design_5,design_5,PASS,83.42136752136751,6.171554547745024,2.3365390305457887,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_5/predictions_flat/design_5.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_5/predictions_flat/design_5.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_5/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_5,
design_6,design_6,FAIL,83.31766336633663,6.862750771604938,7.695973992380373,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_6/predictions_flat/design_6.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_6/predictions_flat/design_6.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_6/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_6,
design_7,design_7,PASS,81.2225451263538,5.485706018518519,1.6364773305426232,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_7/predictions_flat/design_7.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_7/predictions_flat/design_7.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_7/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_7,
design_1,design_1,PASS,78.24667311411993,5.326732174351222,1.685995434219218,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_1/predictions_flat/design_1.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_1/predictions_flat/design_1.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_1/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_1,
design_2,design_2,FAIL,72.54672304439747,6.338667820069204,4.462843166863658,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_2/predictions_flat/design_2.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_2/predictions_flat/design_2.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_2/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_2,
design_19,design_19,FAIL,69.95808403361345,8.95742958340361,2.751303805765786,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_19/predictions_flat/design_19.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_19/predictions_flat/design_19.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_19/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_19,
design_9,design_9,FAIL,69.79347389558232,8.326458997935823,1.429426889112479,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_9/predictions_flat/design_9.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_9/predictions_flat/design_9.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_9/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_9,
design_10,design_10,FAIL,69.28981404958678,13.590532544378698,4.048973115087386,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_10/predictions_flat/design_10.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_10/predictions_flat/design_10.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_10/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_10,
design_8,design_8,FAIL,57.9600938086304,15.958716457121412,5.541453936485114,0,,,,,76,0,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_8/predictions_flat/design_8.pdb,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_8/predictions_flat/design_8.json,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_8/filter_summary.csv,/public/home/yinyifan/protein_design/examples/rsv_f_siteV_hRSV90_reproduction_5TPN_20260629/rfd3_parameter_sweep/conditions/rfd3_c03_a163_181_all_20_30/array_work/design_8,
